temperature,humidity,rainfall,nitrogen,phosphorus,potassium,ph,label
13.6,43.5,175.0,117.7,101.7,161.8,5.9,Drumstick
14.4,66.4,172.3,13.4,57.4,105.5,7.8,Amla(Nelli Kai)
13.3,54.2,265.2,116.8,75.7,185.2,5.1,Turmeric
16.8,52.0,127.6,42.8,87.8,165.1,8.2,Green Peas
23.1,45.0,221.7,104.0,26.1,187.5,7.5,Sugarcane
13.1,76.2,130.0,117.7,120.7,136.9,7.2,Peach
24.0,53.5,231.0,127.3,3.6,91.9,6.9,Soanf
31.4,35.4,66.3,109.5,40.5,29.6,5.8,Cotton
24.6,61.0,110.8,132.4,20.8,185.1,4.8,Wheat
32.2,83.6,162.0,74.3,60.3,174.3,5.4,Paddy(Dhan)(Common)
33.7,74.1,182.3,91.1,101.5,101.4,6.9,Elephant Yam (Suran)
25.1,46.3,201.6,71.9,21.0,151.6,7.7,Turmeric
22.0,71.9,95.0,97.5,59.7,179.2,6.6,Spinach
20.0,31.9,158.3,91.7,100.0,1.3,7.7,Bajra(Pearl Millet/Cumbu)
31.5,36.6,237.4,19.0,9.7,200.1,8.3,Ghee
20.5,74.9,159.6,24.0,13.1,145.7,6.0,Mango (Raw-Ripe)
18.6,34.3,136.4,104.1,63.5,167.6,6.7,Black Gram (Urd Beans)(Whole)
29.4,88.0,260.8,73.7,29.9,0.8,8.4,Goat
16.7,63.1,112.9,70.4,43.8,103.8,5.6,Banana
28.8,77.9,67.1,29.4,22.4,39.1,4.9,Ox
34.8,50.3,72.4,127.6,56.2,71.4,5.3,She Buffalo
10.8,72.6,271.2,71.9,84.3,33.4,5.4,Cinamon(Dalchini)
26.2,37.6,184.0,34.1,65.6,136.9,8.0,She Buffalo
33.2,68.3,207.8,106.0,32.9,135.6,6.1,Gur(Jaggery)
26.8,60.8,281.4,107.8,142.8,162.9,5.7,Paddy(Dhan)(Common)
19.8,80.4,86.0,60.2,131.0,173.4,6.1,Linseed
12.2,72.9,147.7,107.3,64.6,70.9,6.3,Pomegranate
17.4,39.1,164.6,123.9,27.3,116.6,8.3,Cinamon(Dalchini)
15.8,60.0,298.5,95.4,127.4,6.2,8.0,Coriander(Leaves)
29.1,80.1,216.2,59.5,17.9,186.7,5.6,Carrot
39.6,69.9,220.3,5.3,87.8,99.4,4.9,Groundnut
22.6,49.0,58.9,19.1,110.8,3.7,8.2,Tomato
31.9,46.3,174.2,3.9,49.2,107.1,6.6,Lime
18.3,65.5,56.4,34.5,49.4,145.2,6.7,Almond(Badam)
27.8,89.4,296.3,82.1,4.9,81.2,8.2,Cummin Seed(Jeera)
11.4,65.2,105.7,134.4,99.6,199.7,7.9,Seetapal
22.5,71.9,299.9,99.4,110.4,192.4,5.0,Apple
14.1,68.7,297.4,21.0,20.6,95.9,7.1,Wheat
24.1,76.0,69.8,133.7,88.1,184.2,7.2,Cow
35.3,70.4,262.3,19.4,4.5,191.5,5.1,Arhar (Tur/Red Gram)(Whole)
24.1,53.3,144.0,89.6,71.7,174.1,8.0,Kulthi(Horse Gram)
17.8,41.7,64.4,47.9,39.2,198.1,6.7,Plum
22.8,54.6,297.1,65.8,37.2,182.7,6.5,Onion
11.7,54.9,204.4,90.0,38.8,176.3,5.8,Pumpkin
29.9,42.3,153.9,75.7,83.7,123.5,7.1,Papaya
31.2,89.6,221.9,4.8,119.9,58.3,6.3,Masur Dal
18.5,74.0,77.2,105.3,6.6,41.4,7.7,Onion Green
14.0,34.8,232.0,69.5,63.3,149.5,7.6,Water Melon
29.8,69.2,108.5,31.8,108.1,24.0,8.2,Carrot
16.3,66.8,230.7,101.1,118.2,175.0,4.8,Black Gram Dal (Urd Dal)
37.3,41.6,154.1,62.8,86.9,14.7,5.4,Pear(Marasebu)
21.3,39.5,196.6,27.5,66.4,178.9,4.8,Raddish
27.5,84.2,257.3,100.3,4.7,76.6,7.0,Pineapple
11.9,58.1,256.9,63.2,21.6,201.9,8.1,Lentil (Masur)(Whole)
14.4,57.4,59.6,2.5,63.8,51.9,7.2,Little gourd (Kundru)
17.2,71.4,191.4,10.8,23.6,79.6,5.2,Arhar Dal(Tur Dal)
18.0,88.9,53.9,61.3,82.6,7.7,5.1,Tender Coconut
24.6,51.2,206.6,107.8,92.2,169.4,5.2,Drumstick
15.8,42.7,171.2,105.6,89.8,61.0,6.2,Ajwan
15.5,60.2,130.7,36.1,67.3,27.3,8.2,"Sesamum(Sesame,Gingelly,Til)"
36.7,77.6,69.3,97.9,78.1,21.2,6.8,Arhar (Tur/Red Gram)(Whole)
36.4,56.0,153.0,5.0,72.2,113.6,6.7,Methi(Leaves)
19.4,48.9,52.2,1.3,48.0,149.2,7.0,Coriander(Leaves)
15.4,74.1,113.0,68.7,11.0,126.7,7.2,Cabbage
16.6,39.1,86.1,65.0,35.7,104.8,6.0,Guar
36.7,84.7,248.3,24.7,118.5,56.7,8.2,Jamun(Narale Hannu)
22.2,49.4,71.7,88.7,106.7,173.9,5.0,Mataki
19.0,66.0,100.3,124.6,16.7,0.8,6.5,Long Melon(Kakri)
39.2,44.0,72.7,86.6,55.5,201.6,6.4,Bengal Gram Dal (Chana Dal)
18.9,68.6,75.3,66.9,48.5,181.2,4.8,Mustard
15.7,50.8,186.8,138.8,96.3,40.8,4.7,Tender Coconut
16.9,44.5,220.8,85.4,120.8,35.5,6.1,Grapes
11.2,41.6,184.2,130.9,121.1,172.7,5.7,Beans
30.5,58.0,134.2,86.7,141.8,87.5,6.1,Cabbage
34.6,42.6,110.2,18.2,103.7,14.2,5.8,Guar
33.4,59.4,271.2,82.6,34.9,116.5,4.5,Bitter gourd
36.6,68.7,121.5,114.2,124.9,173.5,8.2,Onion
24.4,89.5,221.7,117.8,60.2,157.4,4.7,Safflower
28.0,55.8,166.3,124.2,23.4,21.3,4.5,Tomato
37.7,73.1,217.8,101.3,4.5,20.3,5.8,Pomegranate
11.3,49.2,193.0,101.0,79.8,161.2,5.6,Grapes
28.1,88.2,196.0,65.2,78.7,165.8,7.0,Arhar (Tur/Red Gram)(Whole)
12.0,80.6,138.9,58.6,120.6,18.6,5.9,Little gourd (Kundru)
31.8,50.2,220.5,86.4,72.9,174.9,7.3,She Buffalo
35.4,61.1,201.0,61.2,119.3,189.4,7.1,Tender Coconut
22.0,73.0,85.4,71.8,10.5,50.0,6.8,Pointed gourd (Parval)
20.4,89.7,125.6,33.4,82.3,171.2,5.3,Ragi (Finger Millet)
31.6,79.4,106.2,47.1,32.4,92.7,8.0,Arhar (Tur/Red Gram)(Whole)
33.0,79.8,63.1,81.0,144.9,161.0,5.0,Spinach
30.2,53.2,112.8,23.3,50.7,152.1,7.5,Coriander(Leaves)
32.0,38.9,263.6,86.6,88.4,188.9,5.5,Marigold(Calcutta)
19.4,87.4,87.2,107.0,91.8,167.5,4.6,Masur Dal
17.0,35.7,293.9,59.6,0.3,102.3,7.0,Tamarind Fruit
11.7,70.5,241.7,99.4,106.9,21.4,7.3,Cummin Seed(Jeera)
14.6,81.8,99.5,128.9,64.1,152.3,6.7,French Beans (Frasbean)
22.6,48.6,129.7,62.3,97.0,126.4,8.2,Pumpkin
26.5,67.7,166.9,113.8,136.4,68.8,6.6,Rice
13.8,59.7,171.2,49.0,114.5,20.4,5.3,Chili Red
10.6,80.4,292.9,98.5,59.8,25.0,6.4,Amla(Nelli Kai)
12.4,79.8,162.8,121.2,12.9,168.7,5.1,Ginger(Green)
18.9,50.9,179.9,131.1,106.6,118.3,5.2,Sabu Dan
10.6,72.4,208.9,20.8,111.1,14.0,7.8,Bajra(Pearl Millet/Cumbu)
36.4,83.4,163.6,120.3,14.7,20.9,6.7,Tomato
17.5,48.6,204.2,24.2,59.9,98.9,6.3,Carrot
37.5,38.0,217.9,0.6,134.1,23.1,4.9,Cummin Seed(Jeera)
10.0,72.7,228.2,62.2,49.8,172.7,7.6,Cardamoms
14.0,36.1,214.7,132.0,117.3,15.7,5.6,Cherry
19.3,78.8,221.2,22.8,132.1,168.6,8.3,Banana
28.4,81.7,238.3,77.5,52.5,74.8,8.0,Long Melon(Kakri)
13.6,39.7,183.3,135.9,51.8,196.5,4.7,Coriander(Leaves)
38.4,43.9,86.0,101.4,6.1,99.5,7.7,Maize
33.1,55.3,138.5,134.2,26.7,18.5,7.6,Raddish
36.9,39.8,298.9,16.6,2.2,182.5,5.5,Goat
27.0,60.2,100.8,9.5,24.9,201.8,6.4,Arhar Dal(Tur Dal)
27.9,69.9,275.1,76.6,81.4,182.1,4.7,Jack Fruit
33.8,52.2,228.0,129.7,89.9,188.7,5.4,Ginger(Green)
35.1,69.9,116.7,16.4,2.3,21.9,5.7,Beetroot
33.1,67.8,75.4,36.7,66.5,54.5,6.2,Ragi (Finger Millet)
16.1,41.7,158.5,67.6,73.0,195.8,4.9,Karbuja(Musk Melon)
21.6,66.2,102.5,58.3,134.5,116.1,8.1,Spinach
33.7,47.3,286.4,72.5,106.3,149.4,6.8,Sweet Potato
38.2,40.9,96.3,22.9,114.4,1.2,5.0,Lentil (Masur)(Whole)
27.3,68.6,262.5,41.0,24.3,77.7,5.9,Turmeric
29.7,62.5,241.4,117.6,117.0,3.4,5.2,Black Gram Dal (Urd Dal)
35.6,44.5,290.2,27.6,138.0,203.9,7.3,Cardamoms
17.6,33.0,259.2,9.0,128.7,25.7,4.8,Sweet Potato
19.2,38.9,155.7,135.0,59.7,71.2,6.3,Pumpkin
37.7,47.8,276.4,7.5,12.1,143.2,5.3,Green Gram (Moong)(Whole)
20.4,54.5,81.4,24.0,120.0,119.9,5.9,Bitter gourd
28.1,63.2,103.2,132.5,113.3,23.3,8.2,Leafy Vegetable
12.1,50.1,128.4,89.0,51.6,30.4,6.9,Arhar Dal(Tur Dal)
34.5,61.9,270.0,80.5,4.3,138.5,4.7,"Sesamum(Sesame,Gingelly,Til)"
32.9,72.6,89.9,67.1,69.8,62.4,7.6,Rice
19.8,73.3,68.7,128.0,3.0,197.3,6.3,Coconut
17.9,42.6,246.0,96.0,98.7,113.3,6.8,Long Melon(Kakri)
29.6,32.5,123.9,32.8,40.1,39.1,7.0,Cotton
17.8,33.8,247.8,86.6,121.0,103.2,8.4,Pineapple
29.5,66.6,178.9,129.7,75.6,203.1,6.5,Tamarind Fruit
35.8,67.2,236.0,50.3,144.8,57.3,6.9,Karbuja(Musk Melon)
16.8,85.1,97.8,111.3,140.2,149.1,8.5,Bitter gourd
22.8,44.3,51.0,26.3,0.6,147.6,6.2,Snakeguard
22.2,66.4,159.7,130.8,77.5,142.2,8.1,Guar
13.0,56.0,81.5,61.2,106.2,140.1,5.6,Ginger(Dry)
25.3,67.7,154.7,58.6,5.6,88.9,7.2,She Buffalo
23.0,66.5,261.3,128.5,3.6,21.3,8.2,Litchi
19.9,43.4,119.1,7.0,68.9,11.8,7.4,Pumpkin
27.0,55.8,254.5,111.2,106.1,15.8,7.7,Sunflower
18.4,49.9,215.7,121.9,110.1,149.1,6.4,Lime
18.2,73.6,131.3,7.9,30.4,83.8,7.5,Cowpea (Lobia/Karamani)
13.7,48.1,126.9,0.6,51.4,23.8,6.2,Seetapal
36.0,69.2,250.2,125.3,108.9,147.0,8.4,"Sesamum(Sesame,Gingelly,Til)"
36.2,50.0,83.2,113.6,97.7,49.6,6.6,Long Melon(Kakri)
36.0,66.0,225.2,39.9,91.5,93.4,6.4,Cabbage
19.5,61.0,221.6,23.5,39.7,133.7,7.1,Spinach
30.2,50.2,94.9,39.4,66.3,97.5,7.6,Sabu Dan
37.2,78.9,190.9,73.8,47.7,51.4,6.5,Green Gram Dal (Moong Dal)
36.6,78.6,246.4,64.2,5.4,100.9,8.1,Pear(Marasebu)
21.2,53.2,271.1,119.5,86.8,55.9,6.4,Pear(Marasebu)
15.6,81.5,254.8,75.7,103.0,64.4,6.4,Lime
39.4,61.1,281.9,57.0,144.8,118.7,4.7,Black pepper
37.0,57.5,160.0,24.5,140.4,43.7,5.3,Drumstick
22.2,85.9,72.3,71.6,133.2,185.3,5.1,Almond(Badam)
13.4,61.9,279.1,127.2,36.2,147.5,4.6,Arhar (Tur/Red Gram)(Whole)
13.2,31.0,277.4,37.7,118.9,204.9,5.3,Seetapal
17.9,42.8,70.1,78.7,2.0,84.4,4.8,Green Peas
38.5,75.7,193.2,31.1,61.7,158.7,7.8,Bengal Gram(Gram)(Whole)
11.5,75.2,142.4,80.5,39.2,35.5,5.7,Beetroot
37.7,75.9,235.5,2.1,133.4,72.1,4.7,Bajra(Pearl Millet/Cumbu)
23.5,68.1,97.6,80.9,77.4,42.7,5.1,Mustard
29.4,68.9,285.1,41.8,27.5,126.4,6.8,Elephant Yam (Suran)
25.1,57.4,152.6,117.0,55.2,13.1,4.8,Paddy(Dhan)(Common)
31.0,68.9,217.4,123.2,17.5,107.0,7.4,Beetroot
16.7,46.3,86.6,57.4,10.9,153.8,7.7,She Buffalo
10.3,66.8,280.0,15.5,85.6,149.4,4.8,Mint(Pudina)
11.8,79.8,92.7,52.1,87.1,98.9,5.3,Cow
15.0,72.2,85.0,86.9,73.3,61.1,4.9,French Beans (Frasbean)
36.3,55.1,165.5,138.6,0.0,38.0,6.0,Coconut
20.1,68.4,183.4,114.2,91.0,0.1,7.6,Coconut
29.2,62.5,90.1,85.2,56.3,86.4,7.8,Cotton
27.8,84.7,163.0,31.5,23.5,82.0,7.4,Leafy Vegetable
38.1,85.3,231.2,107.9,90.6,141.8,7.0,Methi Seeds
24.3,88.6,133.7,137.6,9.4,140.2,6.3,Soyabean
28.4,45.6,144.5,61.9,125.3,71.4,7.0,Kulthi(Horse Gram)
17.2,40.1,293.0,86.5,142.3,69.2,7.3,Goat
32.2,31.8,145.2,57.1,70.3,137.1,6.0,Tomato
18.1,73.9,218.8,34.0,86.4,162.7,4.6,Mataki
17.8,73.5,277.0,33.0,131.7,63.4,8.4,Ajwan
24.9,31.9,203.1,100.3,60.4,155.2,5.4,Brinjal
15.6,68.2,236.6,129.9,93.8,198.9,5.9,Cowpea (Lobia/Karamani)
34.8,83.0,284.3,47.7,43.1,48.0,7.8,Peach
27.2,56.4,165.7,133.6,20.1,91.5,7.1,Brinjal
16.4,61.0,234.0,78.0,134.7,77.5,6.4,Soyabean
12.5,37.6,273.1,107.7,144.4,52.1,6.5,Orange
19.3,50.3,178.2,42.9,129.4,90.0,5.7,Snakeguard
29.2,42.7,236.3,90.5,133.9,34.6,7.5,Potato
18.7,54.5,181.0,18.9,3.8,31.3,7.0,Jamun(Narale Hannu)
31.8,60.3,198.2,106.5,88.1,126.2,7.7,Bengal Gram(Gram)(Whole)
35.7,72.1,231.8,78.7,137.3,101.7,6.0,Jowar(Sorghum)
12.5,73.0,68.0,10.0,1.8,196.1,7.5,Leafy Vegetable
19.0,68.3,122.0,33.0,105.9,8.3,4.9,Beans
24.6,51.9,143.9,70.4,11.2,139.9,5.9,Arhar (Tur/Red Gram)(Whole)
11.5,59.7,253.2,118.8,120.9,123.9,8.5,Apple
25.1,41.8,142.2,38.1,60.8,108.6,7.0,Long Melon(Kakri)
29.0,56.1,181.3,27.9,108.8,153.0,5.1,Bengal Gram Dal (Chana Dal)
36.2,49.6,82.1,9.6,64.9,33.6,5.9,Ginger(Dry)
26.4,45.0,135.8,119.3,81.1,105.5,4.9,Ginger(Dry)
10.2,75.7,58.8,104.4,29.4,196.4,6.0,Ginger(Dry)
25.5,72.3,272.6,128.2,40.3,38.5,5.5,Tamarind Fruit
27.9,89.9,179.4,131.1,114.0,163.2,6.2,Pointed gourd (Parval)
24.8,46.6,192.2,63.2,63.1,23.0,5.1,Black Gram Dal (Urd Dal)
25.9,38.8,84.9,81.7,142.8,19.7,5.6,Arecanut(Betelnut/Supari)
16.4,54.7,226.0,30.4,53.2,80.1,8.4,Mango
15.3,73.9,50.2,92.7,21.9,201.8,5.2,Goat
33.0,86.3,156.8,108.4,68.2,60.5,7.5,Soyabean
21.7,78.8,52.6,31.4,102.4,83.2,5.8,Green Gram Dal (Moong Dal)
35.4,89.0,223.1,53.0,40.7,136.0,8.4,Gur(Jaggery)
20.3,36.1,134.2,9.6,116.4,165.4,6.2,Little gourd (Kundru)
10.4,62.9,235.8,30.4,8.9,32.0,6.3,Sweet Pumpkin
28.1,70.1,213.8,62.4,50.3,171.4,7.5,Cummin Seed(Jeera)
25.2,79.5,259.0,116.1,22.9,5.2,8.4,Rice
16.4,63.1,294.8,10.3,41.2,49.8,5.5,Cashewnuts
38.2,43.2,231.4,86.4,107.2,44.0,7.2,Orange
31.3,40.0,245.2,81.7,138.1,8.7,5.6,Seetapal
36.8,71.4,248.0,39.5,41.9,177.1,7.0,Spinach
25.7,51.6,54.0,78.7,17.9,16.4,7.5,Raddish
27.6,74.2,50.9,36.5,78.0,109.2,7.1,Mango
13.6,60.9,299.9,132.9,16.2,49.1,8.3,Bajra(Pearl Millet/Cumbu)
29.9,55.3,122.2,57.3,61.5,136.5,8.2,Ox
19.3,76.3,269.4,127.8,54.9,76.4,6.1,Elephant Yam (Suran)
13.2,68.4,104.0,86.7,94.3,31.2,4.7,Sugarcane
25.0,66.3,204.1,23.8,99.5,92.7,6.6,Black Gram Dal (Urd Dal)
39.4,55.9,66.8,64.5,6.7,60.3,6.8,Tamarind Fruit
16.3,47.0,177.4,71.5,118.1,154.4,8.2,Arhar (Tur/Red Gram)(Whole)
32.0,71.7,143.9,96.8,53.3,15.0,7.5,Black Gram (Urd Beans)(Whole)
24.8,64.4,109.6,111.2,70.5,68.5,4.9,Orange
10.2,78.8,137.6,100.6,53.9,124.3,7.1,Tamarind Fruit
15.0,30.9,155.9,55.3,42.6,2.9,5.3,Corriander seed
25.2,63.1,228.1,67.8,32.6,110.1,8.3,Black Gram Dal (Urd Dal)
20.8,77.0,293.7,81.8,64.7,45.7,7.1,Maize
23.2,38.8,132.0,60.8,12.8,45.2,6.9,Lime
10.6,59.4,162.1,8.4,19.4,104.5,5.4,Papaya
39.6,63.0,67.7,75.7,129.4,139.4,7.4,Cardamoms
20.9,53.1,225.4,12.7,11.7,27.9,6.7,Pineapple
37.1,34.4,273.5,31.9,107.3,63.5,7.9,Black Gram (Urd Beans)(Whole)
19.3,69.7,141.9,132.2,49.8,123.6,7.5,Tomato
16.1,54.5,152.2,44.5,21.5,0.9,8.4,Amla(Nelli Kai)
29.9,39.3,174.9,110.7,64.3,34.0,5.8,Cow
34.5,82.6,52.8,91.7,99.5,197.1,6.0,Guar
37.4,30.9,210.7,10.3,0.9,30.9,6.2,Banana - Green
25.0,34.2,72.5,84.1,49.4,188.0,6.1,Long Melon(Kakri)
38.7,70.0,152.8,95.7,33.2,204.6,6.2,Pomegranate
33.4,53.4,287.3,132.0,100.6,102.6,5.3,Mataki
26.1,64.1,181.9,66.9,48.9,186.3,6.3,Orange
15.6,55.7,214.6,36.9,1.8,106.4,6.9,Gur(Jaggery)
13.2,80.2,110.0,27.3,73.2,157.6,4.7,Green Chilli
19.7,65.1,125.4,89.2,53.3,176.5,7.0,Bajra(Pearl Millet/Cumbu)
30.1,64.9,297.6,33.5,77.0,133.4,7.1,Spinach
30.9,36.8,173.6,65.4,20.7,164.0,6.0,Mango (Raw-Ripe)
33.5,34.8,85.3,80.5,87.5,140.8,6.1,Marigold(Calcutta)
37.6,33.2,140.1,113.8,88.7,159.7,7.4,Sugar
32.9,37.6,99.1,133.2,25.4,116.4,6.8,Cardamoms
27.5,55.2,101.5,59.3,96.3,14.5,5.8,Grapes
34.5,42.5,133.5,93.0,81.4,94.5,8.1,Peach
16.7,43.2,94.0,60.9,77.3,2.2,7.8,Ginger(Dry)
24.5,63.8,198.4,89.5,71.9,3.7,5.8,Peas Wet
24.8,32.0,217.6,52.4,58.4,90.5,6.5,Spinach
39.2,60.1,264.1,27.3,136.2,162.9,7.7,Arhar (Tur/Red Gram)(Whole)
39.1,60.5,184.5,34.4,55.9,5.5,7.3,Jowar(Sorghum)
38.5,34.7,283.4,50.8,122.5,85.8,6.3,Jamun(Narale Hannu)
27.4,32.2,260.8,7.2,24.8,20.9,4.8,Water Melon
37.0,67.4,51.4,26.1,14.5,74.5,6.5,Turmeric
11.9,39.5,243.0,106.3,20.5,6.4,7.2,Beans
18.7,64.9,231.1,9.7,127.9,56.8,6.0,Lentil (Masur)(Whole)
16.2,52.4,160.0,129.0,128.8,168.8,6.0,Chilly Capsicum
37.9,64.3,124.4,139.6,98.7,83.7,6.7,Bottle gourd
35.7,76.4,217.8,53.9,15.9,99.2,4.9,Mataki
15.5,56.7,111.1,73.9,39.9,177.2,6.9,Turmeric
20.3,43.8,127.5,61.6,31.0,124.6,8.0,Groundnut
36.8,68.6,181.4,46.4,142.1,65.5,7.5,Chili Red
40.0,63.3,168.3,43.8,17.5,149.9,5.3,Guava
33.6,77.7,83.9,62.7,120.3,62.0,6.4,Ajwan
29.9,80.2,103.9,16.9,123.5,32.1,8.4,Ginger(Dry)
18.5,85.0,95.9,24.3,69.5,18.9,8.1,Jack Fruit
34.0,51.7,104.4,130.0,44.5,81.7,7.3,Cow
28.9,65.8,129.5,63.2,35.8,161.9,7.0,Cummin Seed(Jeera)
24.3,54.5,90.3,91.9,140.8,115.2,7.4,Black Gram (Urd Beans)(Whole)
13.2,46.8,113.3,10.1,141.0,12.3,7.9,Sweet Pumpkin
17.7,50.0,160.4,74.1,65.2,101.1,5.7,Mango (Raw-Ripe)
27.2,84.0,245.0,110.1,23.2,73.5,5.4,Methi(Leaves)
25.8,45.0,78.6,123.7,28.9,168.6,6.2,Orange
33.7,42.9,66.5,74.5,9.0,157.1,7.4,Cinamon(Dalchini)
13.7,36.4,222.1,36.4,36.9,204.6,5.3,Castor Seed
23.6,71.1,277.6,89.5,138.3,180.7,6.8,Jack Fruit
31.6,89.6,82.4,71.6,11.4,78.5,6.0,Cotton
36.2,89.6,77.2,88.4,48.8,166.4,7.5,Green Gram (Moong)(Whole)
21.5,50.1,266.4,66.9,144.5,151.1,7.9,Ghee
30.0,34.7,206.9,128.2,36.1,74.2,5.4,Papaya
34.8,39.9,50.2,133.3,56.8,196.3,5.6,Arecanut(Betelnut/Supari)
12.8,46.7,229.7,57.6,82.7,16.8,5.0,Amla(Nelli Kai)
35.3,52.7,257.9,91.9,73.9,48.6,8.2,Onion Green
33.6,54.3,50.7,119.0,55.2,101.7,4.5,Cherry
13.1,41.3,250.3,25.6,90.7,198.9,6.6,Snakeguard
10.4,49.9,65.6,73.1,118.5,42.3,6.6,Turmeric
28.8,47.5,66.3,11.5,18.3,171.3,7.1,Snakeguard
12.4,46.6,112.2,32.8,27.9,117.8,5.8,Bajra(Pearl Millet/Cumbu)
24.3,39.8,61.7,32.2,137.1,173.3,6.3,Soanf
28.2,80.2,143.1,63.8,101.3,13.9,6.0,Arhar Dal(Tur Dal)
30.2,87.1,171.4,65.3,94.9,21.2,5.5,Water Melon
14.9,78.2,248.0,17.8,57.8,34.9,5.5,Ghee
19.0,67.4,167.3,16.3,53.3,5.2,7.1,Other Pulses
12.5,49.1,158.9,70.6,123.5,3.7,6.2,Arecanut(Betelnut/Supari)
29.1,67.8,150.8,105.3,77.0,138.9,6.2,Chow Chow
14.1,40.4,63.6,91.9,121.4,76.5,8.0,Corriander seed
11.0,76.9,110.0,20.2,16.8,5.6,6.6,Sweet Potato
27.2,88.5,94.0,19.9,23.5,202.8,7.1,Cotton
39.2,71.3,273.8,97.9,106.6,59.5,5.7,Green Gram (Moong)(Whole)
11.3,64.4,263.4,55.7,43.8,163.1,5.8,Sugar
19.5,59.1,280.0,70.0,120.5,65.1,8.4,Pumpkin
27.5,68.4,50.2,137.2,59.0,106.1,5.3,Cauliflower
11.3,63.4,258.7,57.3,89.5,184.5,7.7,Karbuja(Musk Melon)
16.0,74.9,120.6,113.8,17.2,155.0,4.9,Elephant Yam (Suran)
10.6,36.0,174.1,96.6,48.5,142.6,7.3,Goat
38.1,46.6,133.4,17.7,50.0,138.0,5.6,Leafy Vegetable
26.6,40.2,50.2,121.7,97.4,20.3,7.2,Black pepper
31.6,80.8,74.5,29.6,21.1,64.8,8.4,Cotton
13.5,40.8,292.5,77.2,67.9,201.8,6.7,Cow
21.1,89.1,142.0,49.2,92.4,197.1,8.4,Pomegranate
16.9,43.7,244.5,134.8,46.9,141.0,5.5,Green Gram Dal (Moong Dal)
18.6,82.9,90.4,25.3,82.9,70.5,6.2,Marigold(Calcutta)
24.2,66.8,267.2,92.7,62.9,168.0,8.1,Pomegranate
31.0,70.1,177.2,98.7,66.8,23.8,5.2,Tender Coconut
30.4,82.8,178.6,75.5,37.0,157.4,7.5,Ox
24.7,32.2,183.8,98.7,49.2,22.8,5.6,Chili Red
30.9,85.8,179.4,3.2,4.2,67.8,7.6,Orange
38.2,87.3,270.3,35.7,50.7,47.4,8.4,Jack Fruit
16.1,39.3,170.4,74.1,137.6,15.0,6.9,Chili Red
29.0,45.4,287.2,23.8,140.0,3.0,6.4,Jack Fruit
32.0,86.0,102.3,139.2,112.2,148.9,5.9,Banana
13.7,42.9,66.1,80.4,90.2,103.7,7.8,Lentil (Masur)(Whole)
17.7,51.7,264.9,131.4,31.9,177.1,5.5,Chikoos(Sapota)
21.3,61.6,233.5,6.6,34.9,170.6,7.9,Grapes
16.9,88.0,205.6,0.8,60.3,89.5,7.7,Ghee
16.0,75.3,64.9,137.3,115.3,1.2,4.9,Wheat
16.4,31.0,231.2,90.2,25.8,162.2,5.7,Methi Seeds
35.1,43.8,257.7,16.8,6.8,78.7,4.6,Ragi (Finger Millet)
37.0,47.9,146.8,132.6,29.2,118.6,6.1,"Sesamum(Sesame,Gingelly,Til)"
20.1,49.8,170.1,118.1,58.3,165.3,5.0,Ragi (Finger Millet)
22.6,56.7,125.8,100.3,52.0,54.9,6.2,Mustard
29.6,37.3,93.9,34.6,141.2,81.4,6.9,Long Melon(Kakri)
26.6,76.6,71.2,120.2,22.7,177.2,5.7,Pomegranate
22.2,69.2,233.0,108.2,106.7,59.3,7.2,Tamarind Fruit
26.4,65.4,116.8,47.6,2.6,174.7,7.5,Groundnut
28.8,66.3,99.1,49.8,12.2,68.4,7.2,Cotton
36.2,87.3,100.6,117.9,141.1,67.0,5.2,Green Gram (Moong)(Whole)
15.0,41.9,155.0,87.3,91.2,0.0,8.2,Mango (Raw-Ripe)
29.6,76.2,89.2,103.8,86.9,11.8,7.6,Chilly Capsicum
35.3,87.7,104.6,102.6,75.3,67.3,6.9,Drumstick
27.6,55.6,203.9,11.4,12.7,35.2,6.6,Litchi
20.2,88.3,86.4,5.7,4.8,95.3,4.8,Elephant Yam (Suran)
14.0,86.7,82.9,49.1,44.2,177.6,6.1,Banana - Green
39.7,69.0,81.8,70.9,76.7,105.5,6.8,Little gourd (Kundru)
31.9,52.2,133.6,124.5,70.3,184.4,8.0,Sugarcane
16.7,37.1,175.3,90.5,86.9,146.3,4.7,Green Gram Dal (Moong Dal)
11.3,31.8,250.2,41.8,71.5,161.5,6.5,"Sesamum(Sesame,Gingelly,Til)"
31.8,56.8,234.9,139.2,38.1,130.0,6.0,Lime
31.2,53.0,294.1,93.8,95.7,188.5,8.5,Peach
36.5,63.1,204.1,127.1,103.7,142.7,6.8,Brinjal
37.4,89.4,268.5,139.7,35.5,172.7,7.8,Cow
10.3,46.1,138.0,45.2,72.3,108.0,6.1,Marigold(Calcutta)
30.6,49.2,113.1,133.8,133.9,93.7,7.9,Garlic
14.1,67.3,131.2,64.0,31.3,177.6,6.8,Sugar
31.0,85.0,52.7,121.8,31.7,93.5,7.9,Jack Fruit
10.3,43.8,154.9,17.0,15.1,183.8,6.8,Black pepper
23.6,49.2,120.8,120.5,61.1,69.5,6.9,Black Gram Dal (Urd Dal)
13.8,64.9,241.6,56.9,127.6,133.0,8.1,Mustard
38.7,67.5,97.1,34.8,131.9,2.8,6.7,Snakeguard
